,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,12,1.0,0.354,14132.7,27.548,0.0,27.548,0.0,-0.0,43.37,0.0,12.628,0.0,0.0,0.0,0.0,-3.193,43.115,0.0,39.922,40.81,0.0,-0.888,27.38,0.0,69.201,-40.933,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00,12,1.0,0.354,14132.7,27.548,0.0,26.346,1.202,-0.0,43.28,0.0,12.329,0.0,0.0,0.0,0.0,-4.605,43.115,0.0,38.51,38.51,0.0,0.0,25.55,0.0,67.907,-43.559,0.0,38.888,38.888,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 02:00:00,12,1.0,0.354,14132.7,27.548,0.0,20.537,7.011,-0.0,43.93,0.0,11.999,0.0,0.0,0.0,0.0,-11.394,43.115,0.0,31.721,37.74,0.0,-6.019,24.66,0.0,68.538,-44.87,0.0,80.271,80.271,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 03:00:00,12,1.0,0.354,14132.7,27.548,0.0,27.548,0.0,0.0,45.87,0.0,11.488,0.0,0.0,0.0,0.0,-6.834,43.115,0.0,36.281,38.63,0.0,-2.349,24.21,0.0,67.768,-41.209,0.0,122.899,122.899,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 04:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,-0.0,51.73,0.0,13.268,-9.702,0.0,0.0,0.0,-13.605,43.115,0.0,29.51,40.62,0.0,-11.11,24.71,0.0,65.639,-22.808,0.0,162.049,162.049,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,0.0,57.07,0.0,15.981,0.0,0.0,9.217,9.217,-6.529,43.115,0.0,36.586,44.08,0.0,-7.494,29.15,0.0,67.554,-23.899,0.0,183.716,183.716,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 06:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,0.0,60.43,0.0,21.243,0.0,0.0,9.217,9.217,-4.628,43.115,0.0,38.487,47.35,0.0,-8.863,34.61,0.0,69.982,-19.498,0.0,206.419,206.419,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 07:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,0.0,62.13,0.0,27.479,0.0,0.0,9.217,9.217,-0.091,43.115,0.0,43.024,49.8,0.0,-6.776,38.4,0.0,72.463,-20.276,0.0,224.942,224.942,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,0.0,63.95,0.0,30.466,-4.081,0.0,9.217,9.217,-3.005,43.115,0.0,40.11,51.22,0.0,-11.11,40.28,0.0,68.078,-9.677,0.0,244.203,244.203,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,-0.0,65.47,0.0,32.586,-3.641,0.0,13.094,13.094,-1.965,43.115,0.0,41.15,52.26,0.0,-11.11,40.95,0.0,63.768,-4.697,0.0,253.394,253.394,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 10:00:00,12,1.0,0.354,14132.7,27.548,0.0,34.56,-7.011,0.0,65.02,0.0,33.933,-1.005,0.0,16.553,16.553,2.467,43.115,0.0,45.582,53.26,0.0,-7.678,41.47,0.0,61.436,-5.277,0.0,257.853,257.853,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
