,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,12,1.0,0.84,14903.641,12.911,9.301,17.562,4.65,-0.0,44.63,0.0,13.073,0.0,0.0,0.0,0.0,-13.995,24.262,9.372,19.638,40.15,0.0,-20.512,26.89,0.0,42.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00,12,1.0,0.797,14412.671,12.911,9.301,17.562,4.65,-0.0,44.5,0.0,12.079,0.0,0.0,0.0,0.0,-14.859,24.262,8.144,17.547,37.95,0.0,-20.403,25.46,0.0,41.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 02:00:00,12,1.0,0.818,14657.069,12.911,9.301,17.562,4.65,0.0,45.23,0.0,11.369,0.0,0.0,0.0,0.0,-16.299,24.262,8.755,16.718,36.9,0.0,-20.182,24.53,0.0,40.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 03:00:00,12,1.0,0.954,16205.198,12.911,9.301,17.562,4.65,0.0,47.44,0.0,10.81,0.0,0.0,0.0,0.0,-19.069,24.262,12.626,17.819,37.78,0.0,-19.961,24.07,0.0,39.381,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 04:00:00,12,1.0,1.312,20298.102,12.911,9.301,17.562,4.65,-0.0,52.79,0.0,9.993,0.0,0.0,0.0,0.0,-25.235,24.262,22.858,21.885,40.4,0.0,-18.515,24.4,0.0,38.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 05:00:00,12,1.0,1.765,25478.065,12.911,9.301,17.562,4.65,0.0,57.93,0.0,9.443,0.0,0.0,0.0,0.0,-30.925,24.262,35.808,29.145,43.98,0.0,-14.835,27.88,0.0,38.065,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 06:00:00,12,1.0,1.922,27270.799,12.911,9.301,17.562,4.65,0.0,61.39,0.0,15.016,0.0,0.0,0.0,0.0,-28.812,24.262,40.29,35.74,47.0,0.0,-11.26,33.17,0.0,39.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 07:00:00,12,1.0,1.922,27266.892,12.911,9.301,17.562,4.65,-0.0,63.11,0.0,14.821,0.0,0.0,0.0,0.0,-30.727,24.262,40.28,33.815,49.08,0.0,-15.265,37.41,0.0,48.025,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00,12,1.0,1.692,24638.178,12.911,9.301,17.562,4.65,-0.0,64.73,0.0,18.841,0.0,0.0,0.0,0.0,-28.327,24.262,33.708,29.643,50.26,0.0,-20.617,39.54,0.0,55.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 09:00:00,12,1.0,1.674,24431.998,12.911,9.301,17.562,4.65,-0.0,66.13,0.0,20.732,0.0,0.0,0.0,0.0,-27.836,24.262,33.193,29.618,51.03,0.0,-21.412,40.26,0.0,57.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 10:00:00,12,1.0,1.735,25127.544,12.911,9.301,17.562,4.65,0.0,65.92,0.0,20.874,0.0,0.0,0.0,0.0,-27.484,24.262,34.932,31.709,51.82,0.0,-20.111,40.68,0.0,56.141,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 11:00:00,12,1.0,1.604,23640.904,12.911,9.301,17.562,4.65,-0.0,64.92,0.0,22.613,0.0,0.0,0.0,0.0,-24.745,24.262,31.215,30.732,50.96,0.0,-20.228,40.88,0.0,56.458,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 12:00:00,12,1.0,1.386,21148.817,12.911,9.301,17.562,4.65,-0.0,63.63,0.0,25.888,0.0,0.0,0.0,0.0,-20.18,24.262,24.985,29.067,49.97,0.0,-20.903,40.51,0.0,56.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 13:00:00,12,1.0,1.2,19023.006,12.911,9.301,17.562,4.65,-0.0,62.58,0.0,29.128,0.0,0.0,0.0,0.0,-15.891,24.262,19.67,28.042,48.51,0.0,-20.468,39.97,0.0,55.788,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 14:00:00,12,1.0,1.081,17661.366,12.911,9.301,17.562,4.65,0.0,61.58,0.0,31.453,0.0,0.0,0.0,0.0,-12.565,24.262,16.266,27.963,47.22,0.0,-19.257,39.76,0.0,54.367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
