,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,27,1.0,0.381,15210.757,31.441,0.0,32.226,-0.785,0.0,44.63,0.0,8.067,-0.126,0.0,0.0,0.0,-4.463,44.613,0.0,40.15,40.15,0.0,0.0,26.89,0.0,29.016,-1.341,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00,27,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,0.0,44.5,0.0,7.454,-0.273,0.0,0.12,0.12,-6.663,44.613,0.0,37.95,37.95,0.0,0.0,25.46,0.0,27.972,-3.297,0.0,1.274,1.274,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 02:00:00,27,1.0,0.381,15210.757,31.441,0.0,32.226,-0.785,0.0,45.23,0.0,7.016,-2.6,0.0,0.379,0.379,-8.588,44.613,0.0,36.024,36.9,0.0,-0.876,24.53,0.0,27.191,-1.0,0.0,4.406,4.406,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 03:00:00,27,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,-0.0,47.44,0.0,6.671,-0.163,0.0,2.849,2.849,-10.276,44.613,0.0,34.337,37.78,0.0,-3.443,24.07,0.0,26.728,0.0,0.0,5.357,5.357,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 04:00:00,27,1.0,0.71,18970.01,31.441,4.862,35.518,0.785,0.0,52.79,0.0,6.167,0.0,0.0,3.004,3.004,-11.105,44.613,4.536,38.044,40.4,0.0,-2.356,24.4,0.0,25.971,0.0,0.0,5.357,5.357,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00,27,1.0,1.153,24040.05,31.441,4.862,35.518,0.785,-0.0,57.93,0.0,5.827,0.0,0.0,3.004,3.004,-16.585,44.613,17.211,45.239,43.98,0.0,1.259,27.88,0.0,25.836,0.0,0.0,5.357,5.357,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 06:00:00,27,1.0,1.404,26906.727,31.441,4.862,35.518,0.785,0.0,61.39,0.0,9.267,0.0,0.0,3.004,3.004,-16.605,44.613,24.378,52.385,47.0,0.0,5.385,33.17,0.0,26.999,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 07:00:00,27,1.0,1.494,27932.53,31.441,4.862,35.518,0.785,-0.0,63.11,0.0,9.146,0.0,0.0,3.004,3.004,-18.446,44.613,26.943,53.11,49.08,0.0,4.03,37.41,0.0,32.595,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 08:00:00,27,1.0,1.402,26880.986,31.441,4.862,35.518,0.785,-0.0,64.73,0.0,11.627,0.0,0.0,3.004,3.004,-17.585,44.613,24.314,51.342,50.26,0.0,1.082,39.54,0.0,37.673,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 09:00:00,27,1.0,1.426,27159.028,31.441,4.862,35.518,0.785,-0.0,66.13,0.0,12.794,0.0,0.0,3.004,3.004,-17.818,44.613,25.009,51.803,51.03,0.0,0.773,40.26,0.0,38.702,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 10:00:00,27,1.0,1.479,27763.121,31.441,4.862,35.518,0.785,0.0,65.92,0.0,12.882,0.0,0.0,3.004,3.004,-17.52,44.613,26.519,53.611,51.82,0.0,1.791,40.68,0.0,38.104,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 11:00:00,27,1.0,1.376,26583.643,31.441,4.862,35.518,0.785,-0.0,64.92,0.0,13.955,0.0,0.0,3.004,3.004,-15.447,44.613,23.57,52.736,50.96,0.0,1.776,40.88,0.0,38.319,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 12:00:00,27,1.0,1.205,24632.36,31.441,4.862,35.518,0.785,-0.0,63.63,0.0,15.976,0.0,0.0,3.004,3.004,-12.136,44.613,18.692,51.169,49.97,0.0,1.199,40.51,0.0,38.526,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 13:00:00,27,1.0,1.052,22877.385,31.441,4.862,35.518,0.785,-0.0,62.58,0.0,17.975,0.0,0.0,3.004,3.004,-9.087,44.613,14.305,49.83,48.51,0.0,1.32,39.97,0.0,37.865,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 14:00:00,27,1.0,0.948,21689.23,31.441,4.862,35.518,0.785,-0.0,61.58,0.0,19.41,0.0,0.0,3.004,3.004,-6.652,44.613,11.334,49.295,47.22,0.0,2.075,39.76,0.0,36.9,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 15:00:00,27,1.0,1.018,22490.855,31.441,4.862,35.518,0.785,-0.0,61.6,0.0,19.213,0.0,0.0,3.004,3.004,-6.869,44.613,13.338,51.082,46.64,0.0,4.442,40.7,0.0,35.473,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 16:00:00,27,1.0,1.327,26022.657,31.441,4.862,35.518,0.785,-0.0,62.19,0.0,17.827,0.0,0.0,3.004,3.004,-8.845,44.613,22.168,57.936,47.97,0.0,9.966,42.27,0.0,31.519,0.0,0.0,5.356,5.356,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 17:00:00,27,1.0,1.982,33516.629,31.441,4.862,35.518,0.785,-0.0,61.95,0.0,6.266,1.609,0.0,3.004,3.004,-18.558,44.613,34.42,60.475,49.6,0.0,10.875,42.99,0.0,24.847,0.0,0.0,5.356,5.356,-6.483,0.0,6.483,-0.0,0.0,0.0,0.0,0.0
2020-07-01 18:00:00,27,1.0,2.165,35604.801,31.441,4.862,35.518,0.785,0.0,59.91,0.0,4.59,1.245,0.0,1.31,1.31,-18.558,44.613,33.21,59.265,48.39,0.0,10.875,42.46,0.0,17.545,0.341,0.0,5.356,5.356,-12.913,0.0,12.913,-0.0,0.0,0.0,0.0,0.0
2020-07-01 19:00:00,27,1.0,1.932,32940.662,31.441,4.862,35.518,0.785,-0.0,57.23,0.0,6.101,0.0,0.0,0.0,0.0,-15.611,44.613,28.523,57.525,46.65,0.0,10.875,40.99,0.0,18.39,0.0,0.0,4.996,4.996,-10.94,0.0,10.94,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 20:00:00,27,1.0,1.687,30139.658,31.441,4.862,35.518,0.785,-0.0,54.54,0.0,6.435,0.0,0.0,0.0,0.0,-12.587,44.613,26.269,58.295,47.42,0.0,10.875,38.92,0.0,21.069,0.0,0.0,4.996,4.996,-6.191,0.0,6.191,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 21:00:00,27,1.0,1.455,27487.047,31.441,4.862,35.518,0.785,-0.0,50.96,0.0,5.992,0.0,0.0,0.0,0.0,-9.45,44.613,23.943,59.105,48.23,0.0,10.875,35.97,0.0,22.424,0.0,0.0,4.996,4.996,-1.886,0.0,1.886,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 22:00:00,27,1.0,1.06,22975.371,31.441,4.862,35.518,0.785,-0.0,47.83,0.0,5.581,0.0,0.0,0.0,0.0,-6.731,44.613,14.55,52.431,45.19,0.0,7.241,32.14,0.0,24.114,0.0,0.0,4.996,4.996,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 23:00:00,27,1.0,1.17,24227.12,31.441,4.862,35.518,0.785,-0.0,45.81,0.0,5.061,-6.801,0.0,0.0,0.0,-12.033,44.613,17.679,50.259,42.13,0.0,8.129,28.45,0.0,25.086,-5.55,0.0,4.996,4.996,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-02 00:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,-0.0,43.47,0.0,31.804,-9.738,6.461,0.0,6.461,9.252,44.613,0.0,53.865,42.99,0.0,10.875,28.32,0.0,22.328,-5.668,10.269,0.0,10.269,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 01:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,0.0,43.43,0.0,29.69,-9.894,6.461,9.251,15.713,7.022,44.613,0.0,51.635,40.76,0.0,10.875,27.57,0.0,23.707,-7.797,10.269,5.385,15.654,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 02:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,-0.0,44.3,0.0,29.066,-9.639,6.461,18.65,25.112,5.782,44.613,0.0,50.395,39.52,0.0,10.875,26.65,0.0,26.154,-11.165,10.269,12.793,23.062,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-02 03:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,-0.0,46.26,0.0,27.894,-5.637,6.461,27.808,34.269,6.652,44.613,0.0,51.265,40.39,0.0,10.875,26.04,0.0,29.192,-14.812,10.269,23.4,33.668,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 04:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,0.0,50.81,0.0,26.278,0.0,6.461,33.163,39.624,6.124,44.613,0.0,50.737,43.19,0.0,7.547,26.43,0.0,30.212,-12.114,10.269,37.471,47.74,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 05:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,0.0,55.63,0.0,28.682,-0.001,6.461,33.163,39.624,3.708,44.613,0.0,48.32,46.9,0.0,1.42,30.12,0.0,32.213,-4.298,10.268,48.979,59.248,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 06:00:00,19,1.0,0.381,15210.757,31.441,0.0,31.441,0.0,0.0,59.12,0.0,27.056,0.623,6.461,33.163,39.624,0.0,44.613,0.0,44.613,49.72,0.0,-5.107,35.47,0.0,35.354,5.224,10.268,53.063,63.331,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 07:00:00,19,1.0,0.381,15210.757,31.441,0.0,31.441,0.0,0.0,61.06,0.0,34.877,0.0,6.461,32.507,38.968,5.258,44.613,0.0,49.87,51.44,0.0,-1.57,38.97,0.0,37.849,2.691,10.268,47.563,57.832,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 08:00:00,19,1.0,0.381,15210.757,31.441,0.0,30.656,0.785,0.0,62.6,0.0,36.914,2.522,6.461,32.507,38.968,7.493,44.613,0.0,52.105,52.03,0.0,0.075,40.63,0.0,39.77,0.0,10.268,44.731,54.999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-02 09:00:00,19,1.0,0.381,15210.757,31.441,0.0,32.226,-0.785,-0.0,64.01,0.0,38.146,3.249,6.461,29.851,36.312,9.612,44.613,0.0,54.224,52.26,0.0,1.964,41.31,0.0,39.14,0.991,10.268,44.73,54.998,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-02 10:00:00,19,1.0,0.381,15210.757,31.441,0.0,31.441,0.0,-0.0,63.93,0.0,38.617,5.095,6.461,26.431,32.892,11.224,44.613,0.0,55.836,52.68,0.0,3.156,41.77,0.0,38.614,0.0,10.268,43.687,53.955,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-02 11:00:00,19,1.0,0.501,16589.889,31.441,3.448,34.104,0.785,0.0,62.89,0.0,38.732,0.89,6.461,21.068,27.528,10.836,44.613,0.0,55.449,51.67,0.0,3.779,41.95,0.0,37.386,0.0,10.268,43.686,53.954,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
