,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,28,1.0,0.415,16588.127,41.818,0.0,43.835,-2.017,0.0,43.46,0.0,0.727,-1.102,0.0,0.0,0.0,0.0,41.122,0.0,41.122,45.15,0.0,-4.028,28.04,0.0,38.113,-4.029,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 01:00:00,28,1.0,0.415,16588.127,41.818,0.0,42.59,-0.771,-0.0,43.41,0.0,0.82,-0.0,0.0,1.047,1.047,0.0,41.122,0.0,41.122,42.89,0.0,-1.768,26.86,0.0,37.14,-7.741,0.0,3.828,3.828,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 02:00:00,28,1.0,0.415,16588.127,41.818,0.0,44.019,-2.201,-0.0,44.19,0.0,0.888,0.0,0.0,1.047,1.047,0.718,41.122,0.0,41.84,41.84,0.0,0.0,25.95,0.0,35.314,-7.163,0.0,11.182,11.182,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 03:00:00,28,1.0,0.415,16588.127,41.818,0.0,46.812,-4.994,0.0,46.14,0.0,0.926,0.0,0.0,1.047,1.047,1.598,41.122,0.0,42.72,42.72,0.0,0.0,25.41,0.0,35.274,-4.87,0.0,17.987,17.987,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 04:00:00,28,1.0,0.415,16588.127,41.818,0.0,50.077,-8.259,-0.0,51.21,0.0,1.133,0.0,0.0,1.047,1.047,0.0,41.122,0.0,41.122,45.2,0.0,-4.078,25.84,0.0,35.926,2.25,0.0,22.614,22.614,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00,28,1.0,0.415,16588.127,41.818,0.0,51.337,-9.519,0.0,56.23,0.0,1.411,-0.0,0.0,1.047,1.047,-3.482,41.122,0.0,37.64,48.81,0.0,-11.17,29.83,0.0,37.391,13.128,0.0,20.245,20.245,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 06:00:00,28,1.0,0.956,22773.875,41.818,14.525,56.942,-0.599,-0.0,59.67,0.0,1.306,-0.0,0.0,1.047,1.047,-1.421,41.122,0.939,40.64,51.81,0.0,-11.17,35.22,0.0,40.882,6.106,0.0,6.427,6.427,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 07:00:00,28,1.0,1.153,25018.622,41.818,16.637,56.942,1.513,-0.0,61.52,0.0,1.666,0.0,0.0,1.047,1.047,-2.912,41.122,4.439,42.65,53.82,0.0,-11.17,38.84,0.0,48.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 08:00:00,28,1.0,1.091,24312.068,41.818,12.729,56.942,-2.395,0.0,63.17,0.0,2.094,0.0,0.0,1.047,1.047,-4.133,41.122,6.581,43.57,54.74,0.0,-11.17,40.59,0.0,54.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 09:00:00,28,1.0,0.94,22585.845,41.818,7.329,56.942,-7.795,0.0,64.62,0.0,2.455,0.555,0.0,1.047,1.047,-4.668,41.122,7.665,44.12,55.29,0.0,-11.17,41.25,0.0,60.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 10:00:00,28,1.0,0.887,21982.415,41.818,5.171,56.942,-9.953,0.0,64.39,0.0,2.34,0.44,0.0,0.463,0.463,-4.668,41.122,8.315,44.77,55.94,0.0,-11.17,41.74,0.0,62.863,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 11:00:00,28,1.0,0.781,20769.427,41.818,3.605,56.942,-11.519,-0.0,63.35,0.0,2.217,0.0,0.0,0.0,0.0,-4.191,41.122,6.848,43.78,54.95,0.0,-11.17,41.92,0.0,64.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 12:00:00,28,1.0,0.696,19795.811,41.818,3.677,56.942,-11.447,0.0,61.99,0.0,2.163,0.0,0.0,0.0,0.0,-2.885,41.122,4.342,42.58,53.75,0.0,-11.17,41.36,0.0,63.977,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 13:00:00,28,1.0,0.569,18345.881,41.818,2.796,56.942,-12.328,0.0,60.91,0.0,2.207,0.0,0.0,-0.0,-0.0,-1.76,41.122,1.598,40.96,52.13,0.0,-11.17,40.68,0.0,65.893,-1.716,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 14:00:00,28,1.0,0.478,17310.031,41.818,1.805,55.951,-12.328,0.0,59.83,0.0,2.247,0.0,0.0,-0.0,-0.0,-1.632,41.122,0.0,39.49,50.66,0.0,-11.17,40.31,0.0,70.94,-7.132,0.0,1.63,1.63,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 15:00:00,28,1.0,0.444,16911.707,41.818,0.809,54.955,-12.328,0.0,59.5,0.0,2.153,0.0,0.0,-0.0,-0.0,-2.392,41.122,0.0,38.73,49.9,0.0,-11.17,41.1,0.0,71.612,-7.014,0.0,8.405,8.405,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 16:00:00,28,1.0,0.479,17317.3,41.818,1.823,55.969,-12.328,-0.0,59.5,0.0,1.899,0.0,0.0,-0.0,-0.0,-1.632,41.122,0.0,39.49,50.66,0.0,-11.17,41.93,0.0,69.786,-4.358,0.0,15.069,15.069,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 17:00:00,28,1.0,0.521,17792.043,41.818,2.796,56.942,-12.328,0.0,59.35,0.0,1.602,0.0,0.0,-0.0,-0.0,-0.806,41.122,0.213,40.53,51.7,0.0,-11.17,41.89,0.0,63.807,1.581,0.0,19.209,19.209,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 18:00:00,28,1.0,0.455,17038.129,41.818,1.125,55.271,-12.328,0.0,57.92,0.0,1.547,0.0,0.0,-0.0,-0.0,-1.102,41.122,0.0,40.02,51.19,0.0,-11.17,41.49,0.0,55.951,9.037,0.0,17.545,17.545,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 19:00:00,28,1.0,0.701,19856.051,41.818,8.17,54.041,-4.053,-0.0,55.76,0.0,1.719,0.0,0.0,-0.0,-0.0,0.0,41.122,0.0,41.122,50.28,0.0,-9.158,40.5,0.0,46.079,7.632,0.0,8.033,8.033,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 20:00:00,28,1.0,1.215,25734.197,41.818,22.865,52.356,12.328,0.0,53.49,0.0,1.927,-0.0,0.0,-0.0,-0.0,0.792,41.122,0.0,41.915,51.61,0.0,-9.695,38.95,0.0,36.318,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 21:00:00,28,1.0,1.064,24009.662,41.818,18.554,48.167,12.205,0.0,49.82,0.0,2.041,0.0,0.0,0.0,0.0,0.388,41.122,0.0,41.51,52.68,0.0,-11.17,36.43,0.0,35.395,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 22:00:00,28,1.0,0.659,19371.575,41.818,6.959,44.288,4.488,0.0,46.58,0.0,2.292,0.0,0.0,0.0,0.0,0.0,41.122,0.0,41.122,49.74,0.0,-8.618,32.65,0.0,36.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 23:00:00,28,1.0,0.415,16588.127,41.818,0.0,47.487,-5.669,0.0,44.52,0.0,2.47,-0.77,0.0,0.0,0.0,4.668,41.122,0.0,45.79,46.77,0.0,-0.98,29.03,0.0,35.896,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-02 00:00:00,15,1.0,0.415,16588.127,41.818,0.0,41.818,0.0,-0.0,34.77,0.0,1.242,-12.958,0.731,0.0,0.731,-4.668,41.122,0.0,36.455,34.21,0.0,2.245,24.22,0.0,48.948,-26.973,0.207,0.0,0.207,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 01:00:00,15,1.0,0.415,16588.127,41.818,0.0,41.818,0.0,0.0,34.69,0.0,1.292,-8.42,0.731,12.31,13.041,0.0,41.122,0.0,41.122,31.9,0.0,9.222,22.38,0.0,45.848,-32.691,0.207,25.626,25.833,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 02:00:00,15,1.0,0.415,16588.127,41.818,0.0,45.72,-3.902,0.0,35.34,0.0,1.355,-16.403,0.731,20.309,21.04,-4.668,41.122,0.0,36.455,31.13,0.0,5.325,21.49,0.0,40.02,-19.952,0.207,56.684,56.89,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 03:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,37.28,0.0,1.379,-22.912,0.731,35.892,36.623,-4.668,41.122,0.0,36.455,32.03,0.0,4.425,21.04,0.0,36.779,-7.836,0.207,75.639,75.846,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 04:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,43.14,0.0,1.304,-16.977,0.731,57.659,58.39,-4.668,41.122,0.0,36.455,34.02,0.0,2.435,21.54,0.0,34.833,-3.4,0.207,83.083,83.29,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 05:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,48.47,0.0,1.386,-7.63,0.731,73.787,74.518,-0.568,41.122,0.0,40.555,37.47,0.0,3.085,25.99,0.0,35.234,-0.001,0.207,86.312,86.519,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 06:00:00,15,1.0,0.415,16588.127,41.818,0.0,50.508,-8.69,0.0,51.84,0.0,1.332,0.0,0.731,81.035,81.766,0.0,41.122,0.0,41.122,40.75,0.0,0.372,31.45,0.0,35.685,4.082,0.207,86.312,86.519,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 07:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,-0.0,53.54,0.0,1.324,0.147,0.731,81.034,81.765,2.078,41.122,0.0,43.2,43.2,0.0,0.0,35.24,0.0,40.812,6.756,0.207,82.015,82.221,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 08:00:00,15,1.0,0.415,16588.127,41.818,0.0,49.364,-7.546,-0.0,55.36,0.0,1.328,0.0,0.731,80.878,81.609,-4.668,41.122,0.0,36.455,44.61,0.0,-8.155,37.12,0.0,48.306,4.515,0.207,74.903,75.11,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 09:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,56.87,0.0,1.219,0.0,0.731,80.878,81.609,-1.506,41.122,0.0,39.617,45.66,0.0,-6.043,37.78,0.0,48.748,7.403,0.207,70.15,70.357,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 10:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,-0.0,56.43,0.0,1.067,0.0,0.731,80.877,81.608,-1.218,41.122,0.0,39.905,46.66,0.0,-6.755,38.31,0.0,48.738,8.655,0.207,62.357,62.564,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 11:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,55.36,0.0,0.935,0.0,0.731,80.876,81.607,-0.279,41.122,0.0,40.843,45.71,0.0,-4.867,38.48,0.0,48.908,6.766,0.207,53.247,53.453,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 12:00:00,15,1.0,0.415,16588.127,41.818,0.0,48.502,-6.684,0.0,54.05,0.0,0.88,0.0,0.731,80.875,81.606,-4.668,41.122,0.0,36.455,44.97,0.0,-8.515,37.89,0.0,49.821,3.268,0.207,46.124,46.331,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 13:00:00,15,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,53.09,0.0,0.813,0.0,0.731,80.874,81.605,1.868,41.122,0.0,42.991,43.71,0.0,-0.719,37.23,0.0,49.129,1.148,0.207,42.684,42.891,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 14:00:00,15,1.0,0.415,16588.127,41.818,0.0,46.592,-4.774,0.0,51.99,0.0,0.73,0.0,0.731,80.873,81.604,-4.668,41.122,0.0,36.455,42.47,0.0,-6.015,36.94,0.0,47.865,-0.136,0.207,41.475,41.682,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-02 15:00:00,15,1.0,0.415,16588.127,41.818,0.0,48.898,-7.08,-0.0,51.69,0.0,0.709,2.083,0.731,80.873,81.604,0.0,41.122,0.0,41.122,41.78,0.0,-0.658,37.83,0.0,45.567,0.0,0.207,41.604,41.81,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 16:00:00,15,1.0,0.415,16588.127,41.818,0.0,41.818,0.0,0.0,51.35,0.0,0.718,6.696,0.731,78.68,79.411,-2.118,41.122,0.0,39.004,42.32,0.0,-3.316,38.57,0.0,41.886,0.0,0.207,41.603,41.81,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 17:00:00,15,1.0,0.415,16588.127,41.818,0.0,41.818,0.0,-0.0,50.48,0.0,0.649,9.34,0.731,71.631,72.362,1.328,41.122,0.0,42.45,42.45,0.0,0.0,38.18,0.0,36.177,2.003,0.207,41.603,41.81,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 18:00:00,15,1.0,0.415,16588.127,41.818,0.0,33.682,8.136,-0.0,48.16,0.0,0.51,13.315,0.731,61.798,62.529,-0.652,41.122,0.0,40.47,40.47,0.0,0.0,37.19,0.0,29.054,0.0,0.207,39.494,39.701,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 19:00:00,15,1.0,0.415,16588.127,41.818,0.0,29.49,12.328,-0.0,46.07,0.0,0.469,17.555,0.731,47.782,48.513,1.444,41.122,0.0,42.566,39.43,0.0,3.136,35.81,0.0,20.346,0.0,0.207,39.494,39.701,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-02 20:00:00,15,1.0,0.415,16588.127,41.818,0.0,29.49,12.328,-0.0,44.31,0.0,0.54,18.947,0.731,29.303,30.034,4.668,41.122,0.0,45.79,42.12,0.0,3.67,34.6,0.0,17.406,1.196,0.207,39.494,39.7,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 21:00:00,15,1.0,0.415,16588.127,41.818,0.0,34.946,6.873,-0.0,40.52,0.0,0.657,9.585,0.731,9.359,10.09,4.668,41.122,0.0,45.79,43.17,0.0,2.62,32.96,0.0,17.878,5.59,0.207,38.234,38.441,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 22:00:00,15,1.0,0.415,16588.127,41.818,0.0,36.862,4.957,0.0,37.53,0.0,0.668,0.0,0.731,-0.731,0.0,0.0,41.122,0.0,41.122,39.14,0.0,1.982,29.38,0.0,16.614,5.827,0.207,32.35,32.557,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-02 23:00:00,15,1.0,0.415,16588.127,41.818,0.0,39.721,2.097,-0.0,35.7,0.0,0.646,0.0,0.731,-0.731,0.0,4.668,41.122,0.0,45.79,35.93,0.0,9.86,25.61,0.0,15.159,-1.506,0.207,26.217,26.423,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-03 00:00:00,26,1.0,0.316,12631.744,41.818,0.0,38.075,3.743,-0.0,34.77,0.0,1.362,0.0,0.0,0.0,0.0,4.668,21.341,0.0,26.008,35.76,0.0,-9.752,24.61,0.0,30.619,0.0,27.854,0.0,27.854,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-03 01:00:00,26,1.0,0.297,11886.127,41.818,0.0,39.942,1.876,0.0,34.69,0.0,1.527,-2.112,0.0,-0.0,0.0,4.668,17.612,0.0,22.28,33.45,0.0,-11.17,22.77,0.0,32.064,0.0,27.854,0.0,27.854,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-03 02:00:00,26,1.0,0.294,11732.127,41.818,0.0,40.12,1.699,0.0,35.34,0.0,1.614,-1.726,0.0,2.006,2.006,4.668,16.842,0.0,21.51,32.68,0.0,-11.17,21.89,0.0,31.362,0.0,27.853,0.0,27.853,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-03 03:00:00,26,1.0,0.319,12766.978,41.818,0.0,41.818,0.0,0.0,37.28,0.0,1.774,-4.42,0.0,3.645,3.645,1.893,22.017,0.0,23.909,33.58,0.0,-9.671,21.44,0.0,31.111,0.0,27.853,0.0,27.853,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-03 04:00:00,26,1.0,0.415,16588.127,41.818,0.0,41.818,0.0,0.0,43.14,0.0,2.135,0.0,0.0,7.844,7.844,0.813,41.122,0.0,41.935,35.57,0.0,6.365,21.94,0.0,31.723,-16.148,27.853,0.0,27.853,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-03 05:00:00,26,1.0,0.415,16588.127,41.818,0.0,51.017,-9.199,0.0,48.47,0.0,2.491,-5.038,0.0,7.844,7.844,0.0,41.122,0.0,41.122,39.02,0.0,2.102,26.38,0.0,34.281,-0.805,27.852,15.341,43.194,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-03 06:00:00,26,1.0,0.415,16588.127,41.818,0.0,48.586,-6.767,0.0,51.84,0.0,3.254,0.0,0.0,12.63,12.63,0.0,41.122,0.0,41.122,42.3,0.0,-1.178,31.84,0.0,37.993,1.792,27.852,16.106,43.958,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-03 07:00:00,26,1.0,0.415,16588.127,41.818,0.0,44.441,-2.623,0.0,53.54,0.0,4.431,0.0,0.0,12.63,12.63,-4.668,41.122,0.0,36.455,44.75,0.0,-8.295,35.63,0.0,40.762,5.786,27.852,14.219,42.071,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-03 08:00:00,26,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,-0.0,55.36,0.0,4.892,0.0,0.0,12.63,12.63,3.678,41.122,0.0,44.8,46.16,0.0,-1.36,37.51,0.0,45.758,5.439,27.852,8.129,35.98,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-03 09:00:00,26,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,56.87,0.0,4.986,0.0,0.0,12.63,12.63,2.262,41.122,0.0,43.385,47.21,0.0,-3.825,38.17,0.0,52.711,1.613,27.851,2.404,30.255,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2020-07-03 10:00:00,26,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,56.43,0.0,4.997,-0.0,0.0,12.63,12.63,2.712,41.122,0.0,43.835,48.21,0.0,-4.375,38.7,0.0,60.245,-4.842,27.851,0.706,28.557,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-03 11:00:00,26,1.0,0.415,16588.127,41.818,0.0,54.146,-12.328,0.0,55.36,0.0,5.028,-3.814,0.0,12.63,12.63,0.0,41.122,0.0,41.122,47.26,0.0,-6.138,38.87,0.0,64.288,-6.953,27.851,5.306,33.157,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
