,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,28,1.0,0.392,15664.324,38.693,0.0,41.06,-2.367,-0.0,39.66,0.0,2.477,-3.877,0.0,0.0,0.0,0.0,39.628,0.0,39.628,41.73,0.0,-2.102,23.51,0.0,27.979,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 01:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,0.0,39.57,0.0,3.029,-0.0,0.0,3.684,3.684,10.611,39.628,0.0,50.239,39.45,0.0,10.789,21.74,0.0,26.927,-7.518,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 02:00:00,28,1.0,0.392,15664.324,38.693,0.0,38.693,0.0,0.0,40.23,0.0,3.744,-0.0,0.0,3.684,3.684,2.207,39.628,0.0,41.835,38.63,0.0,3.205,20.85,0.0,30.837,-13.192,0.0,7.142,7.142,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 03:00:00,28,1.0,0.392,15664.324,38.693,0.0,38.693,0.0,0.0,42.22,0.0,4.344,-9.715,0.0,3.684,3.684,-8.897,39.628,0.0,30.731,39.52,0.0,-8.789,20.4,0.0,35.664,-6.475,0.0,19.675,19.675,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 04:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,0.0,47.99,0.0,4.64,-7.582,0.0,12.913,12.913,-3.78,39.628,0.0,35.849,41.62,0.0,-5.771,20.87,0.0,35.1,-0.0,0.0,25.827,25.827,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 05:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,0.0,53.29,0.0,5.241,0.0,0.0,20.116,20.116,-0.897,39.628,0.0,38.731,45.1,0.0,-6.369,25.14,0.0,38.379,1.588,0.0,25.827,25.827,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 06:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,-0.0,56.67,0.0,5.03,1.335,0.0,20.115,20.115,-3.153,39.628,0.0,36.475,48.33,0.0,-11.855,30.57,0.0,41.237,9.647,0.0,24.155,24.155,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 07:00:00,28,1.0,0.57,17700.565,38.693,0.578,47.152,-7.88,-0.0,58.38,0.0,5.942,0.0,0.0,18.71,18.71,-5.286,39.628,4.513,38.855,50.71,0.0,-11.855,34.44,0.0,40.874,13.302,0.0,14.001,14.001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00,28,1.0,1.2,24894.774,38.693,16.01,47.152,7.552,-0.0,60.16,0.0,6.539,0.0,0.0,18.71,18.71,-6.469,39.628,7.066,40.225,52.08,0.0,-11.855,36.36,0.0,40.663,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00,28,1.0,1.219,25116.646,38.693,14.597,47.152,6.138,-0.0,61.66,0.0,7.071,0.0,0.0,18.709,18.709,-7.437,39.628,9.034,41.225,53.08,0.0,-11.855,37.04,0.0,42.757,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 10:00:00,28,1.0,1.112,23890.759,38.693,11.149,47.152,2.691,0.0,61.25,0.0,7.238,0.0,0.0,18.709,18.709,-6.86,39.628,9.417,42.185,54.04,0.0,-11.855,37.54,0.0,46.704,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 11:00:00,28,1.0,1.008,22707.541,38.693,9.503,47.152,1.045,-0.0,60.2,0.0,6.57,0.0,0.0,18.709,18.709,-6.478,39.628,8.105,41.255,53.11,0.0,-11.855,37.72,0.0,48.53,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 12:00:00,28,1.0,0.951,22049.351,38.693,9.24,47.152,0.782,0.0,58.89,0.0,5.862,0.0,0.0,18.709,18.709,-5.876,39.628,6.723,40.475,52.33,0.0,-11.855,37.17,0.0,48.243,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 13:00:00,28,1.0,0.943,21961.358,38.693,10.56,47.152,2.102,0.0,57.92,0.0,5.132,0.0,0.0,18.709,18.709,-5.636,39.628,5.183,39.175,51.03,0.0,-11.855,36.54,0.0,46.293,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 14:00:00,28,1.0,0.918,21676.946,38.693,11.599,47.152,3.141,0.0,56.83,0.0,4.543,0.0,0.0,18.709,18.709,-5.136,39.628,3.432,37.925,49.78,0.0,-11.855,36.26,0.0,44.974,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 15:00:00,28,1.0,0.995,22555.253,38.693,14.545,47.152,6.086,-0.0,56.59,0.0,4.382,0.0,0.0,18.708,18.708,-5.056,39.628,2.683,37.255,49.11,0.0,-11.855,37.16,0.0,42.929,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 16:00:00,28,1.0,1.236,25311.787,38.693,16.917,47.152,8.458,-0.0,56.41,0.0,4.482,0.0,0.0,18.708,18.708,-4.776,39.628,7.202,42.054,49.79,0.0,-7.736,38.05,0.0,37.327,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 17:00:00,28,1.0,1.326,26339.951,38.693,16.917,47.152,8.458,-0.0,55.66,0.0,4.669,0.0,0.0,18.708,18.708,-3.839,39.628,9.772,45.562,50.19,0.0,-4.628,37.85,0.0,34.02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 18:00:00,28,1.0,1.231,25254.279,38.693,16.917,47.152,8.458,-0.0,53.39,0.0,4.888,0.0,0.0,18.708,18.708,-1.351,39.628,7.058,45.336,48.35,0.0,-3.014,36.95,0.0,31.506,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 19:00:00,28,1.0,1.1,23756.552,38.693,16.917,47.152,8.458,0.0,51.19,0.0,5.477,0.0,0.0,18.708,18.708,1.439,39.628,3.314,44.381,47.18,0.0,-2.799,35.55,0.0,29.89,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2020-07-01 20:00:00,28,1.0,1.052,23212.277,38.693,16.917,47.152,8.458,0.0,49.26,0.0,5.936,0.0,0.0,18.707,18.707,3.828,39.628,1.953,45.409,49.53,0.0,-4.121,34.18,0.0,29.843,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 21:00:00,28,1.0,0.955,22098.448,38.693,16.085,46.32,8.458,-0.0,45.51,0.0,5.64,0.0,0.0,18.707,18.707,6.45,39.628,0.0,46.078,50.54,0.0,-4.462,32.31,0.0,28.313,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 22:00:00,28,1.0,0.537,17321.606,38.693,4.143,34.378,8.458,-0.0,42.5,0.0,5.132,0.0,0.0,18.707,18.707,-2.989,39.628,0.0,36.639,46.68,0.0,-10.041,28.69,0.0,30.273,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 23:00:00,28,1.0,0.392,15664.324,38.693,0.0,43.721,-5.027,-0.0,40.64,0.0,4.865,-4.074,0.0,18.707,18.707,3.872,39.628,0.0,43.5,43.5,0.0,0.0,24.93,0.0,29.957,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 00:00:00,28,1.0,0.392,15664.324,38.693,0.0,41.06,-2.367,-0.0,39.66,0.0,2.477,-3.877,22.577,0.0,22.577,0.0,39.628,0.0,39.628,41.73,0.0,-2.102,23.51,0.0,27.979,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 01:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,0.0,39.57,0.0,3.029,-0.0,22.577,3.684,26.261,10.611,39.628,0.0,50.239,39.45,0.0,10.789,21.74,0.0,26.927,-7.518,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 02:00:00,28,1.0,0.392,15664.324,38.693,0.0,38.693,0.0,0.0,40.23,0.0,3.744,-0.0,22.577,3.684,26.261,2.207,39.628,0.0,41.835,38.63,0.0,3.205,20.85,0.0,30.837,-13.192,0.0,7.142,7.142,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 03:00:00,28,1.0,0.392,15664.324,38.693,0.0,38.693,0.0,0.0,42.22,0.0,4.344,-9.715,22.577,3.684,26.26,-8.897,39.628,0.0,30.731,39.52,0.0,-8.789,20.4,0.0,35.664,-6.475,0.0,19.675,19.675,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 04:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,0.0,47.99,0.0,4.64,-7.582,22.576,12.913,35.489,-3.78,39.628,0.0,35.849,41.62,0.0,-5.771,20.87,0.0,35.1,-0.0,0.0,25.827,25.827,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 05:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,0.0,53.29,0.0,5.241,0.0,22.576,20.116,42.692,-0.897,39.628,0.0,38.731,45.1,0.0,-6.369,25.14,0.0,38.379,1.588,0.0,25.827,25.827,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 06:00:00,28,1.0,0.392,15664.324,38.693,0.0,47.152,-8.458,-0.0,56.67,0.0,5.03,1.335,22.576,20.115,42.691,-3.153,39.628,0.0,36.475,48.33,0.0,-11.855,30.57,0.0,41.237,9.647,0.0,24.155,24.155,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 07:00:00,28,1.0,0.57,17700.565,38.693,0.578,47.152,-7.88,-0.0,58.38,0.0,5.942,0.0,22.576,18.71,41.286,-5.286,39.628,4.513,38.855,50.71,0.0,-11.855,34.44,0.0,40.874,13.302,0.0,14.001,14.001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 08:00:00,28,1.0,1.2,24894.774,38.693,16.01,47.152,7.552,-0.0,60.16,0.0,6.539,0.0,22.576,18.71,41.285,-6.469,39.628,7.066,40.225,52.08,0.0,-11.855,36.36,0.0,40.663,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 09:00:00,28,1.0,1.219,25116.646,38.693,14.597,47.152,6.138,-0.0,61.66,0.0,7.071,0.0,22.575,18.709,41.285,-7.437,39.628,9.034,41.225,53.08,0.0,-11.855,37.04,0.0,42.757,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2020-07-02 10:00:00,28,1.0,1.112,23890.759,38.693,11.149,47.152,2.691,0.0,61.25,0.0,7.238,0.0,22.575,18.709,41.284,-6.86,39.628,9.417,42.185,54.04,0.0,-11.855,37.54,0.0,46.704,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 11:00:00,28,1.0,1.008,22707.541,38.693,9.503,47.152,1.045,-0.0,60.2,0.0,6.57,0.0,22.575,18.709,41.284,-6.478,39.628,8.105,41.255,53.11,0.0,-11.855,37.72,0.0,48.53,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 12:00:00,28,1.0,0.951,22049.351,38.693,9.24,47.152,0.782,0.0,58.89,0.0,5.862,0.0,22.575,18.709,41.284,-5.876,39.628,6.723,40.475,52.33,0.0,-11.855,37.17,0.0,48.243,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 13:00:00,28,1.0,0.943,21961.358,38.693,10.56,47.152,2.102,0.0,57.92,0.0,5.132,0.0,22.574,18.709,41.283,-5.636,39.628,5.183,39.175,51.03,0.0,-11.855,36.54,0.0,46.293,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2020-07-02 14:00:00,28,1.0,0.918,21676.946,38.693,11.599,47.152,3.141,0.0,56.83,0.0,4.543,0.0,22.574,18.709,41.283,-5.136,39.628,3.432,37.925,49.78,0.0,-11.855,36.26,0.0,44.974,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 15:00:00,28,1.0,0.995,22555.253,38.693,14.545,47.152,6.086,-0.0,56.59,0.0,4.382,0.0,22.574,18.708,41.282,-5.056,39.628,2.683,37.255,49.11,0.0,-11.855,37.16,0.0,42.929,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 16:00:00,28,1.0,1.236,25311.787,38.693,16.917,47.152,8.458,-0.0,56.41,0.0,4.482,0.0,22.574,18.708,41.282,-4.776,39.628,7.202,42.054,49.79,0.0,-7.736,38.05,0.0,37.327,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 17:00:00,28,1.0,1.326,26339.951,38.693,16.917,47.152,8.458,-0.0,55.66,0.0,4.669,0.0,22.574,18.708,41.282,-3.839,39.628,9.772,45.562,50.19,0.0,-4.628,37.85,0.0,34.02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 18:00:00,28,1.0,1.231,25254.279,38.693,16.917,47.152,8.458,-0.0,53.39,0.0,4.888,0.0,22.573,18.708,41.281,-1.351,39.628,7.058,45.336,48.35,0.0,-3.014,36.95,0.0,31.506,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 19:00:00,28,1.0,1.1,23756.552,38.693,16.917,47.152,8.458,0.0,51.19,0.0,5.477,0.0,22.573,18.708,41.281,1.439,39.628,3.314,44.381,47.18,0.0,-2.799,35.55,0.0,29.89,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2020-07-02 20:00:00,28,1.0,1.052,23212.277,38.693,16.917,47.152,8.458,0.0,49.26,0.0,5.936,0.0,22.573,18.707,41.28,3.828,39.628,1.953,45.409,49.53,0.0,-4.121,34.18,0.0,29.843,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2020-07-02 21:00:00,28,1.0,0.955,22098.448,38.693,16.085,46.32,8.458,-0.0,45.51,0.0,5.64,0.0,22.573,18.707,41.28,6.45,39.628,0.0,46.078,50.54,0.0,-4.462,32.31,0.0,28.313,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 22:00:00,28,1.0,0.537,17321.606,38.693,4.143,34.378,8.458,-0.0,42.5,0.0,5.132,0.0,22.572,18.707,41.279,-2.989,39.628,0.0,36.639,46.68,0.0,-10.041,28.69,0.0,30.273,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-02 23:00:00,28,1.0,0.392,15664.324,38.693,0.0,43.721,-5.027,-0.0,40.64,0.0,4.865,-4.074,22.572,18.707,41.279,3.872,39.628,0.0,43.5,43.5,0.0,0.0,24.93,0.0,29.957,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
