,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,19,1.0,0.328,13116.444,39.764,0.0,39.764,0.0,0.0,45.76,0.0,4.507,0.0,0.0,0.0,0.0,-1.489,25.819,0.0,24.329,40.56,0.0,-16.231,29.05,0.0,45.281,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00,19,1.0,0.301,12041.193,39.764,0.0,47.727,-7.963,-0.0,45.69,0.0,3.766,-4.584,0.0,0.0,0.0,1.219,20.442,0.0,21.661,38.28,0.0,-16.619,27.56,0.0,52.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 02:00:00,19,1.0,0.337,13483.32,39.764,0.0,47.727,-7.963,-0.0,46.41,0.0,3.223,-11.452,0.0,4.355,4.355,-6.912,27.653,0.0,20.741,37.36,0.0,-16.619,26.66,0.0,51.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 03:00:00,19,1.0,0.342,13661.32,39.764,0.0,47.727,-7.963,-0.0,48.36,0.0,2.887,-9.165,0.0,15.234,15.234,-6.912,28.543,0.0,21.631,38.25,0.0,-16.619,26.16,0.0,50.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 04:00:00,19,1.0,0.353,14111.32,39.764,0.0,47.727,-7.963,-0.0,53.8,0.0,3.399,-4.237,0.0,23.941,23.941,-6.912,30.793,0.0,23.881,40.5,0.0,-16.619,26.63,0.0,51.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 05:00:00,19,1.0,0.371,14819.32,39.764,0.0,47.727,-7.963,-0.0,58.97,0.0,4.487,-0.156,0.0,27.966,27.966,-6.912,34.333,0.0,27.421,44.04,0.0,-16.619,30.83,0.0,55.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-01 06:00:00,19,1.0,0.387,15445.32,39.764,0.0,47.727,-7.963,-0.0,62.38,0.0,5.965,1.777,0.0,28.114,28.114,-6.912,37.463,0.0,30.551,47.17,0.0,-16.619,36.25,0.0,60.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 07:00:00,19,1.0,0.394,15726.63,39.764,0.0,47.727,-7.963,-0.0,64.15,0.0,6.257,4.058,0.0,26.243,26.243,-6.108,38.869,0.0,32.761,49.38,0.0,-16.619,39.95,0.0,64.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00,19,1.0,0.394,15726.63,39.764,0.0,47.727,-7.963,-0.0,65.88,0.0,7.119,6.076,0.0,21.971,21.971,-4.958,38.869,0.0,33.911,50.53,0.0,-16.619,41.76,0.0,66.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00,19,1.0,0.394,15726.63,39.764,0.0,47.727,-7.963,-0.0,67.37,0.0,8.528,6.947,0.0,15.575,15.575,-4.168,38.869,0.0,34.701,51.32,0.0,-16.619,42.43,0.0,67.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
