,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,19,1.0,0.315,12596.02,33.017,0.0,34.944,-1.927,-0.0,44.23,0.0,9.286,0.0,0.0,0.0,0.0,0.0,29.963,0.0,29.963,39.71,0.0,-9.747,28.33,0.0,49.938,-9.934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00,19,1.0,0.315,12596.02,33.017,0.0,33.017,0.0,-0.0,44.16,0.0,9.277,0.0,0.0,0.0,0.0,-1.866,29.963,0.0,28.097,37.42,0.0,-9.323,26.76,0.0,53.238,-17.154,0.0,9.437,9.437,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 02:00:00,19,1.0,0.315,12596.02,33.017,0.0,35.627,-2.609,-0.0,44.86,0.0,9.233,0.0,0.0,0.0,0.0,0.0,29.963,0.0,29.963,36.54,0.0,-6.577,25.87,0.0,54.867,-19.81,0.0,25.735,25.735,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 03:00:00,19,1.0,0.315,12596.02,33.017,0.0,37.979,-4.961,-0.0,46.81,0.0,8.831,0.0,0.0,0.0,0.0,0.0,29.963,0.0,29.963,37.42,0.0,-7.457,25.38,0.0,59.446,-21.647,0.0,44.555,44.555,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 04:00:00,19,1.0,0.315,12596.02,33.017,0.0,42.555,-9.537,-0.0,52.35,0.0,9.795,0.0,0.0,0.0,0.0,0.0,29.963,0.0,29.963,39.62,0.0,-9.657,25.85,0.0,55.742,-10.698,0.0,65.121,65.121,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00,19,1.0,0.315,12596.02,33.017,0.0,43.019,-10.001,-0.0,57.56,0.0,13.164,0.0,0.0,0.0,0.0,-1.378,29.963,0.0,28.585,43.13,0.0,-14.545,30.11,0.0,59.19,-4.534,0.0,75.284,75.284,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 06:00:00,19,1.0,0.315,12596.02,33.017,0.0,43.019,-10.001,-0.0,60.95,0.0,16.706,0.0,0.0,0.0,0.0,-1.225,29.963,0.0,28.738,46.3,0.0,-17.562,35.54,0.0,72.604,-9.5,0.0,79.59,79.59,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
2020-07-01 07:00:00,19,1.0,0.316,12596.02,33.017,0.0,34.109,-1.091,0.0,62.71,0.0,18.6,0.0,0.0,0.0,0.0,-10.001,29.963,0.0,19.962,48.57,0.0,-28.608,39.26,0.0,88.805,-19.846,0.0,88.616,88.616,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 08:00:00,19,1.0,0.316,12596.02,33.017,0.0,43.019,-10.001,0.0,64.46,0.0,20.214,0.0,0.0,0.0,0.0,-1.227,29.963,0.0,28.736,49.78,0.0,-21.044,41.09,0.0,87.97,-15.835,0.0,107.469,107.469,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00,19,1.0,0.315,12596.02,33.017,0.0,35.158,-2.14,-0.0,65.95,0.0,21.703,0.0,0.0,0.0,0.0,-9.089,29.963,0.0,20.874,50.63,0.0,-29.756,41.75,0.0,84.146,-10.499,0.0,122.512,122.512,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
