,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,44.716,0.0,22.333,-6.765,0.0,0.0,0.0,-3.278,44.762,0.0,41.484,41.484,0.0,0.0,28.201,0.0,47.788,-19.587,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 01:00:00,19,1.0,0.354,14126.554,25.871,0.0,16.03,9.841,-0.0,44.625,0.0,23.071,0.0,0.0,6.427,6.427,-5.524,44.762,0.0,39.237,39.237,0.0,0.0,26.779,0.0,47.144,-30.206,0.0,18.609,18.609,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 02:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,45.354,0.0,23.526,-28.162,0.0,6.427,6.427,-13.545,44.762,0.0,31.217,38.251,0.0,-7.034,25.869,0.0,46.002,-2.525,0.0,47.306,47.306,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 03:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,47.395,0.0,23.809,0.0,0.0,33.181,33.181,2.285,44.762,0.0,47.047,39.13,0.0,7.917,25.375,0.0,45.466,-28.007,0.0,49.704,49.704,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 04:00:00,19,1.0,0.354,14126.554,25.871,0.0,24.137,1.734,-0.0,52.744,0.0,24.531,-9.204,0.0,33.181,33.181,-13.28,44.762,0.0,31.482,41.547,0.0,-10.065,25.783,0.0,44.785,-10.671,0.0,76.312,76.312,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 05:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,57.883,0.0,26.911,0.0,0.0,41.925,41.925,5.473,44.762,0.0,50.235,45.109,0.0,5.126,29.687,0.0,45.836,-10.7,0.0,86.449,86.449,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 06:00:00,19,1.0,0.354,14126.554,25.871,0.0,35.792,-9.921,0.0,61.317,0.0,31.1,-5.574,0.0,41.925,41.925,0.0,44.762,0.0,44.762,48.183,0.0,-3.421,35.062,0.0,48.404,0.0,0.0,96.614,96.614,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2020-07-01 07:00:00,19,1.0,0.354,14126.554,25.871,0.0,29.763,-3.892,0.0,63.085,0.0,35.108,-6.29,0.0,47.22,47.22,-4.504,44.762,0.0,40.258,50.323,0.0,-10.065,38.944,0.0,52.901,0.0,0.0,96.613,96.613,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00,19,1.0,0.354,14126.554,25.871,0.0,32.514,-6.643,0.0,64.761,0.0,37.545,-8.677,0.0,53.195,53.195,-3.378,44.762,0.0,41.384,51.449,0.0,-10.065,40.862,0.0,57.571,0.0,0.0,96.612,96.612,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,66.213,0.0,39.057,0.0,0.0,61.438,61.438,9.289,44.762,0.0,54.051,52.197,0.0,1.854,41.552,0.0,60.122,-9.849,0.0,96.611,96.611,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 10:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,65.939,0.0,40.086,0.0,0.0,61.437,61.437,0.018,44.762,0.0,44.78,52.977,0.0,-8.197,42.025,0.0,60.992,-10.77,0.0,105.967,105.967,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 11:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,64.907,0.0,40.732,0.0,0.0,61.437,61.437,1.696,44.762,0.0,46.458,52.042,0.0,-5.584,42.209,0.0,61.305,-13.512,0.0,116.198,116.198,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 12:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,63.583,0.0,41.231,0.0,0.0,61.436,61.436,3.52,44.762,0.0,48.282,51.027,0.0,-2.745,41.715,0.0,61.577,-17.117,0.0,129.033,129.033,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 13:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,62.545,0.0,41.546,-0.084,0.0,61.435,61.435,4.787,44.762,0.0,49.549,49.549,0.0,0.0,41.092,0.0,61.544,-20.452,0.0,145.294,145.294,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 14:00:00,19,1.0,0.354,14126.554,25.871,0.0,23.502,2.369,0.0,61.49,0.0,41.42,0.0,0.0,61.515,61.515,3.431,44.762,0.0,48.193,48.193,0.0,0.0,40.796,0.0,60.852,-22.425,0.0,164.723,164.723,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 15:00:00,19,1.0,0.354,14126.554,25.871,0.0,20.759,5.112,0.0,61.295,0.0,40.537,-0.001,0.0,61.514,61.514,0.0,44.762,0.0,44.762,47.52,0.0,-2.758,41.661,0.0,58.987,-19.68,0.0,186.026,186.026,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 16:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,61.431,0.0,38.013,0.0,0.0,61.515,61.515,2.454,44.762,0.0,47.215,48.436,0.0,-1.22,42.743,0.0,55.273,-11.31,0.0,204.721,204.721,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 17:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,61.085,0.0,32.17,0.0,0.0,61.514,61.514,-3.044,44.762,0.0,41.718,49.48,0.0,-7.763,42.898,0.0,49.489,1.172,0.0,215.464,215.464,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 18:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,59.226,0.0,25.528,0.0,0.0,61.514,61.514,2.747,44.762,0.0,47.509,48.381,0.0,-0.871,42.315,0.0,41.548,12.213,0.0,214.228,214.228,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 19:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,-0.0,56.891,0.0,20.645,0.0,0.0,61.513,61.513,0.2,44.762,0.0,44.962,47.136,0.0,-2.174,41.061,0.0,33.877,19.932,0.0,201.371,201.371,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 20:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,54.587,0.0,19.064,0.0,0.0,61.513,61.513,0.922,44.762,0.0,45.684,48.568,0.0,-2.884,39.397,0.0,29.225,23.63,0.0,180.389,180.389,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 21:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,50.923,0.0,18.95,0.0,0.0,61.512,61.512,4.472,44.762,0.0,49.234,49.541,0.0,-0.307,36.921,0.0,28.036,19.767,0.0,155.515,155.515,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 22:00:00,19,1.0,0.353,14126.554,25.871,0.0,29.114,-3.243,0.0,47.781,0.0,18.667,0.0,0.0,61.511,61.511,0.0,44.762,0.0,44.762,46.317,0.0,-1.555,33.173,0.0,27.629,10.342,0.0,134.707,134.707,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 23:00:00,19,1.0,0.353,14126.554,25.871,0.0,27.434,-1.563,0.0,45.787,0.0,18.353,0.0,0.0,61.511,61.511,0.0,44.762,0.0,44.762,43.262,0.0,1.5,29.496,0.0,27.35,2.209,0.0,123.82,123.82,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 00:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,44.716,0.0,22.333,-6.765,61.51,0.0,61.51,-3.278,44.762,0.0,41.484,41.484,0.0,0.0,28.201,0.0,47.788,-19.587,121.493,0.0,121.493,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 01:00:00,19,1.0,0.354,14126.554,25.871,0.0,16.03,9.841,-0.0,44.625,0.0,23.071,0.0,61.509,6.427,67.937,-5.524,44.762,0.0,39.237,39.237,0.0,0.0,26.779,0.0,47.144,-30.206,121.492,18.609,140.101,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-02 02:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,45.354,0.0,23.526,-28.162,61.509,6.427,67.936,-13.545,44.762,0.0,31.217,38.251,0.0,-7.034,25.869,0.0,46.002,-2.525,121.491,47.306,168.797,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 03:00:00,19,1.0,0.354,14126.554,25.871,0.0,25.871,0.0,0.0,47.395,0.0,23.809,0.0,61.508,33.181,94.69,2.285,44.762,0.0,47.047,39.13,0.0,7.917,25.375,0.0,45.466,-28.007,121.49,49.704,171.194,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-02 04:00:00,19,1.0,0.354,14126.554,25.871,0.0,24.137,1.734,-0.0,52.744,0.0,24.531,-9.204,61.508,33.181,94.689,-13.28,44.762,0.0,31.482,41.547,0.0,-10.065,25.783,0.0,44.785,-10.671,121.489,76.312,197.8,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-02 05:00:00,19,1.0,0.354,14126.554,25.871,0.0,36.445,-10.575,0.0,57.883,0.0,26.911,0.0,61.507,41.925,103.432,5.473,44.762,0.0,50.235,45.109,0.0,5.126,29.687,0.0,45.836,-10.7,121.487,86.449,207.936,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-02 06:00:00,19,1.0,0.354,14126.554,25.871,0.0,35.792,-9.921,0.0,61.317,0.0,31.1,-5.574,61.506,41.925,103.431,0.0,44.762,0.0,44.762,48.183,0.0,-3.421,35.062,0.0,48.404,0.0,121.486,96.614,218.1,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2020-07-02 07:00:00,19,1.0,0.354,14126.554,25.871,0.0,29.763,-3.892,0.0,63.085,0.0,35.108,-6.29,61.506,47.22,108.726,-4.504,44.762,0.0,40.258,50.323,0.0,-10.065,38.944,0.0,52.901,0.0,121.485,96.613,218.098,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
