,cluster,ts_weight,generation_cost,emissions,gen_baseload_region1,gen_peaking_region1,transmission_region1_region2,transmission_region1_region5,transmission_region1_region6,demand_region2,gen_unmet_region2,gen_wind_region2,gen_storage_region2,level_storage_interday_region2,level_storage_intraday_region2,level_storage_region2,transmission_region2_region3,gen_baseload_region3,gen_peaking_region3,transmission_region3_region4,demand_region4,gen_unmet_region4,transmission_region4_region5,demand_region5,gen_unmet_region5,gen_wind_region5,gen_storage_region5,level_storage_interday_region5,level_storage_intraday_region5,level_storage_region5,transmission_region5_region6,gen_baseload_region6,gen_peaking_region6,gen_wind_region6,gen_storage_region6,level_storage_interday_region6,level_storage_intraday_region6,level_storage_region6
2020-07-01 00:00:00,21,1.0,0.461,18406.142,43.711,0.0,42.818,0.893,-0.0,37.92,0.0,1.421,0.0,0.0,0.0,0.0,6.319,48.32,0.0,54.639,46.38,0.0,8.259,29.68,0.0,44.549,-24.021,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00,21,1.0,0.461,18406.142,43.711,0.0,42.818,0.893,0.0,37.89,0.0,1.35,0.0,0.0,0.0,0.0,6.277,48.32,0.0,54.597,44.17,0.0,10.427,29.11,0.0,45.408,-27.618,0.0,22.821,22.821,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 02:00:00,21,1.0,0.461,18406.142,43.711,0.0,42.818,0.893,-0.0,38.8,0.0,1.424,0.0,0.0,0.0,0.0,5.442,48.32,0.0,53.762,42.85,0.0,10.912,28.19,0.0,45.193,-28.808,0.0,49.06,49.06,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 03:00:00,21,1.0,0.461,18406.142,43.711,0.0,42.818,0.893,0.0,40.76,0.0,1.472,0.0,0.0,0.0,0.0,3.529,48.32,0.0,51.849,43.71,0.0,8.139,27.55,0.0,43.55,-25.032,0.0,76.428,76.428,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 04:00:00,21,1.0,0.461,18406.142,43.711,0.0,43.711,0.0,0.0,45.09,0.0,1.445,0.0,0.0,0.0,0.0,0.066,48.32,0.0,48.386,46.65,0.0,1.736,27.92,0.0,41.7,-15.516,0.0,100.209,100.209,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00,21,1.0,0.461,18406.142,43.711,0.0,44.604,-0.893,0.0,49.82,0.0,1.656,0.0,0.0,0.0,0.0,-3.56,48.32,0.0,44.76,50.4,0.0,-5.64,31.48,0.0,41.784,-3.771,0.0,114.949,114.949,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 06:00:00,21,1.0,0.676,20862.943,43.711,6.142,50.659,-0.807,0.0,53.33,0.0,2.671,0.0,0.0,0.0,0.0,0.0,48.32,0.0,48.32,53.15,0.0,-4.83,36.82,0.0,42.457,0.0,0.0,118.531,118.531,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-07-01 07:00:00,21,1.0,0.846,22810.251,43.711,7.958,50.776,0.893,0.0,55.31,0.0,2.749,0.0,0.0,0.0,0.0,-1.784,48.32,3.052,49.587,54.75,0.0,-5.163,40.27,0.0,44.539,0.0,0.0,118.529,118.529,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 08:00:00,21,1.0,0.777,22027.383,43.711,7.958,50.776,0.893,-0.0,56.8,0.0,3.587,0.0,0.0,0.0,0.0,-2.437,48.32,1.095,46.978,55.19,0.0,-8.212,41.89,0.0,49.209,0.0,0.0,118.528,118.528,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-01 09:00:00,21,1.0,0.734,21530.119,43.711,7.81,50.776,0.745,-0.0,58.2,0.0,4.657,0.0,0.0,0.0,0.0,-2.767,48.32,0.0,45.553,55.29,0.0,-9.737,42.57,0.0,51.563,0.0,0.0,118.527,118.527,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
